year,round,driverId,points,position,positionText,Wins
2013,17,perez,35,12,12,0
2013,17,sutil,29,13,13,0
2013,17,ricciardo,19,14,14,0
2013,17,vergne,13,15,15,0
2013,17,gutierrez,6,16,16,0
2013,17,maldonado,1,17,17,0
2013,17,bottas,0,18,18,0
2013,17,jules_bianchi,0,19,19,0
2013,17,pic,0,20,20,0
2013,17,garde,0,21,21,0
2013,17,chilton,0,22,22,0
2014,17,hamilton,316,1,1,10
2014,17,rosberg,292,2,2,4
2014,17,ricciardo,214,3,3,3
2014,17,bottas,155,4,4,0
2014,17,vettel,149,5,5,0
2014,17,alonso,149,6,6,0
2014,17,button,94,7,7,0
2014,17,massa,83,8,8,0
2014,17,hulkenberg,76,9,9,0
2014,17,kevin_magnussen,53,10,10,0
2014,17,perez,47,11,11,0
2014,17,raikkonen,47,12,12,0
2014,17,vergne,22,13,13,0
2014,17,grosjean,8,14,14,0
2014,17,kvyat,8,15,15,0
2014,17,maldonado,2,16,16,0
2014,17,jules_bianchi,2,17,17,0
2014,17,sutil,0,18,18,0
2014,17,ericsson,0,19,19,0
2014,17,gutierrez,0,20,20,0
2014,17,chilton,0,21,21,0
2014,17,kobayashi,0,22,22,0
2014,17,lotterer,0,23,23,0
2015,17,hamilton,345,1,1,10
2015,17,rosberg,272,2,2,4
2015,17,vettel,251,3,3,3
2015,17,bottas,126,4,4,0
2015,17,raikkonen,123,5,5,0
2015,17,massa,117,6,6,0
2015,17,kvyat,88,7,7,0
2015,17,ricciardo,84,8,8,0
2015,17,perez,68,9,9,0
2015,17,max_verstappen,47,10,10,0
2015,17,grosjean,45,11,11,0
2015,17,hulkenberg,44,12,12,0
2015,17,nasr,27,13,13,0
2015,17,maldonado,26,14,14,0
2015,17,sainz,18,15,15,0
2015,17,button,16,16,16,0
2015,17,alonso,11,17,17,0
2015,17,ericsson,9,18,18,0
2015,17,merhi,0,19,19,0
2015,17,rossi,0,20,20,0
2015,17,stevens,0,21,21,0
2015,17,kevin_magnussen,0,22,22,0
2016,17,rosberg,313,1,1,9
2016,17,hamilton,280,2,2,6
2016,17,ricciardo,212,3,3,1
2016,17,raikkonen,170,4,4,0
2016,17,max_verstappen,165,5,5,1
2016,17,vettel,165,6,6,0
2016,17,bottas,81,7,7,0
2016,17,perez,80,8,8,0
2016,17,hulkenberg,54,9,9,0
2016,17,massa,43,10,10,0
2016,17,alonso,42,11,11,0
2016,17,sainz,30,12,12,0
2016,17,grosjean,28,13,13,0
2016,17,kvyat,25,14,14,0
2016,17,button,19,15,15,0
2016,17,kevin_magnussen,7,16,16,0
2016,17,jolyon_palmer,1,17,17,0
2016,17,wehrlein,1,18,18,0
2016,17,vandoorne,1,19,19,0
2016,17,gutierrez,0,20,20,0
2016,17,ericsson,0,21,21,0
2016,17,nasr,0,22,22,0
2016,17,haryanto,0,23,23,0
2016,17,ocon,0,24,24,0
2017,17,hamilton,331,1,1,9
2017,17,vettel,265,2,2,4
2017,17,bottas,244,3,3,2
2017,17,ricciardo,192,4,4,1
2017,17,raikkonen,163,5,5,0
2017,17,max_verstappen,123,6,6,1
2017,17,perez,86,7,7,0
2017,17,ocon,73,8,8,0
2017,17,sainz,54,9,9,0
2017,17,massa,36,10,10,0
2017,17,hulkenberg,34,11,11,0
2017,17,stroll,32,12,12,0
2017,17,grosjean,28,13,13,0
2017,17,kevin_magnussen,15,14,14,0
2017,17,vandoorne,13,15,15,0
2017,17,alonso,10,16,16,0
2017,17,jolyon_palmer,8,17,17,0
2017,17,wehrlein,5,18,18,0
2017,17,kvyat,5,19,19,0
2017,17,ericsson,0,20,20,0
2017,17,giovinazzi,0,21,21,0
2017,17,gasly,0,22,22,0
2017,17,brendon_hartley,0,23,23,0
2017,17,button,0,24,24,0
2017,17,resta,0,25,25,0
2018,17,hamilton,331,1,1,9
2018,17,vettel,264,2,2,5
2018,17,bottas,207,3,3,0
2018,17,raikkonen,196,4,4,0
2018,17,max_verstappen,173,5,5,1
2018,17,ricciardo,146,6,6,2
2018,17,perez,53,7,7,0
2018,17,kevin_magnussen,53,8,8,0
2018,17,hulkenberg,53,9,9,0
2018,17,alonso,50,10,10,0
2018,17,ocon,49,11,11,0
2018,17,sainz,39,12,12,0
2018,17,grosjean,31,13,13,0
2018,17,gasly,28,14,14,0
2018,17,leclerc,21,15,15,0
2018,17,vandoorne,8,16,16,0
2018,17,stroll,6,17,17,0
2018,17,ericsson,6,18,18,0
2018,17,brendon_hartley,2,19,19,0
2018,17,sirotkin,1,20,20,0
2019,17,hamilton,338,1,1,9
2019,17,bottas,274,2,2,3
2019,17,leclerc,223,3,3,2
2019,17,max_verstappen,212,4,4,2
2019,17,vettel,212,5,5,1
2019,17,sainz,76,6,6,0
2019,17,gasly,75,7,7,0
2019,17,albon,64,8,8,0
2019,17,perez,37,9,9,0
2019,17,norris,35,10,10,0
2019,17,kvyat,34,11,11,0
2019,17,ricciardo,34,12,12,0
2019,17,hulkenberg,34,13,13,0
2019,17,raikkonen,31,14,14,0
2019,17,stroll,21,15,15,0
2019,17,kevin_magnussen,20,16,16,0
2019,17,grosjean,8,17,17,0
2019,17,giovinazzi,4,18,18,0
2019,17,kubica,1,19,19,0
2019,17,russell,0,20,20,0
2020,17,hamilton,347,1,1,11
2020,17,bottas,223,2,2,2
2020,17,max_verstappen,214,3,3,2
2020,17,perez,125,4,4,1
2020,17,ricciardo,119,5,5,0
2020,17,sainz,105,6,6,0
2020,17,albon,105,7,7,0
2020,17,leclerc,98,8,8,0
2020,17,norris,97,9,9,0
2020,17,gasly,75,10,10,1
2020,17,stroll,75,11,11,0
2020,17,ocon,62,12,12,0
2020,17,vettel,33,13,13,0
2020,17,kvyat,32,14,14,0
2020,17,hulkenberg,10,15,15,0
2020,17,raikkonen,4,16,16,0
2020,17,giovinazzi,4,17,17,0
2020,17,russell,3,18,18,0
2020,17,grosjean,2,19,19,0
2020,17,kevin_magnussen,1,20,20,0
2020,17,latifi,0,21,21,0
2020,17,aitken,0,22,22,0
2020,17,pietro_fittipaldi,0,23,23,0
2021,17,max_verstappen,287.5,1,1,8
2021,17,hamilton,275.5,2,2,5
2021,17,bottas,185,3,3,1
2021,17,perez,150,4,4,1
2021,17,norris,149,5,5,0
2021,17,leclerc,128,6,6,0
2021,17,sainz,122.5,7,7,0
2021,17,ricciardo,105,8,8,1
2021,17,gasly,74,9,9,0
2021,17,alonso,58,10,10,0
2021,17,ocon,46,11,11,1
2021,17,vettel,36,12,12,0
2021,17,stroll,26,13,13,0
2021,17,tsunoda,20,14,14,0
2021,17,russell,16,15,15,0
2021,17,latifi,7,16,16,0
2021,17,raikkonen,6,17,17,0
2021,17,giovinazzi,1,18,18,0
2021,17,mick_schumacher,0,19,19,0
2021,17,kubica,0,20,20,0
2021,17,mazepin,0,21,21,0
2022,17,max_verstappen,341,1,1,11
2022,17,leclerc,237,2,2,3
2022,17,perez,235,3,3,2
2022,17,russell,203,4,4,0
2022,17,sainz,202,5,5,1
2022,17,hamilton,170,6,6,0
2022,17,norris,100,7,7,0
2022,17,ocon,66,8,8,0
2022,17,alonso,59,9,9,0
2022,17,bottas,46,10,10,0
2022,17,ricciardo,29,11,11,0
2022,17,vettel,24,12,12,0
2022,17,gasly,23,13,13,0
2022,17,kevin_magnussen,22,14,14,0
2022,17,stroll,13,15,15,0
2022,17,mick_schumacher,12,16,16,0
2022,17,tsunoda,11,17,17,0
2022,17,zhou,6,18,18,0
2022,17,albon,4,19,19,0
2022,17,de_vries,2,20,20,0
2022,17,latifi,0,21,21,0
2022,17,hulkenberg,0,22,22,0
